time="2024-03-22 22:15:01" level=info msg="send_kefu_message <nil> {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"本机地址本机地址网友来了\",\"username\":\"本机地址本机地址网友\"}}"
time="2024-03-22 22:15:01" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"1\",\"uid\":\"e9d001ae-821c-4d80-b1ba-43663f8b1cda\",\"username\":\"本机地址本机地址网友\"}}"
time="2024-03-22 22:15:01" level=info msg="| 404 |         119ns |             ::1 | GET | /favicon.ico |"
time="2024-03-23 02:28:22" level=info msg="| 200 |    2.160574ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:28:53" level=info msg="| 200 |    3.912613ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:29:24" level=info msg="| 200 |    2.072274ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:29:55" level=info msg="| 200 |     2.75467ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:30:06" level=info msg="| 200 |     232.403µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 02:30:26" level=info msg="| 200 |    2.624995ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:30:57" level=info msg="| 200 |    1.792194ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:31:28" level=info msg="| 200 |    4.784487ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:31:59" level=info msg="| 200 |    1.864857ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:32:06" level=info msg="| 200 |     285.589µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 02:32:30" level=info msg="| 200 |    1.700625ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:33:01" level=info msg="| 200 |     1.74717ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:33:32" level=info msg="| 200 |    1.651357ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:34:03" level=info msg="| 200 |    3.034276ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:34:06" level=info msg="| 200 |     173.971µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 02:34:34" level=info msg="| 200 |    1.673594ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:35:05" level=info msg="| 200 |     1.85399ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:35:36" level=info msg="| 200 |     1.51121ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:36:06" level=info msg="| 200 |     198.661µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 02:36:07" level=info msg="| 200 |    2.341257ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:36:38" level=info msg="| 200 |    1.407131ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:37:09" level=info msg="| 200 |    1.283527ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:37:40" level=info msg="| 200 |    1.199791ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:42:48" level=info msg="| 200 |     146.814µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 02:42:52" level=info msg="| 200 |    1.153586ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:43:23" level=info msg="| 200 |    3.380355ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:48:35" level=info msg="| 200 |    3.118287ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:49:06" level=info msg="| 200 |    2.914403ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:54:10" level=info msg="| 200 |     264.272µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 02:54:19" level=info msg="| 200 |    5.694209ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 02:59:32" level=info msg="| 200 |    1.173411ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:00:03" level=info msg="| 200 |    2.832446ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:05:14" level=info msg="| 200 |    3.084406ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:05:32" level=info msg="| 200 |     394.407µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 03:05:45" level=info msg="| 200 |    2.670895ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:10:58" level=info msg="| 200 |    7.448409ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:16:11" level=info msg="| 200 |  368.482224ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:16:42" level=info msg="| 200 |    5.686868ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:16:56" level=info msg="| 200 |     247.142µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 03:21:54" level=info msg="| 200 |      924.55µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:22:25" level=info msg="| 200 |    4.245256ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:27:38" level=info msg="| 200 |    2.742114ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:28:09" level=info msg="| 200 |    2.853759ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:33:01" level=info msg="| 200 |      89.103µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 03:33:22" level=info msg="| 200 |    3.637599ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:38:34" level=info msg="| 200 |    2.118855ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:39:05" level=info msg="| 200 |    4.028988ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:44:17" level=info msg="| 200 |    4.374776ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:44:23" level=info msg="| 200 |     248.429µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 03:44:48" level=info msg="| 200 |    4.036641ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:50:01" level=info msg="| 200 |    4.376379ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:55:14" level=info msg="| 200 |     808.529µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:55:45" level=info msg="| 200 |    3.544486ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 03:55:47" level=info msg="| 200 |     189.728µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 04:00:57" level=info msg="| 200 |    4.063304ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:01:28" level=info msg="| 200 |    14.48313ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:06:40" level=info msg="| 200 |    3.185335ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:11:53" level=info msg="| 200 |     133.469µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 04:11:53" level=info msg="| 200 |   28.511294ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:12:24" level=info msg="| 200 |    2.686046ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:17:35" level=info msg="| 200 |    1.419058ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:18:06" level=info msg="| 200 |    3.073111ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:23:13" level=info msg="| 200 |     342.954µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 04:23:19" level=info msg="| 200 |    3.208727ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:23:50" level=info msg="| 200 |    5.286608ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:29:02" level=info msg="| 200 |    3.310628ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:38:33" level=info msg="| 200 |    1.874219ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:38:54" level=info msg="| 200 |     354.325µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 04:39:04" level=info msg="| 200 |    2.681377ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
